HR,RD,PS,YEAR,FIPSNO
0.0,-0.628270367,-1.090603418,1,599
0.0,-0.316605324,0.2009314703,1,600
1.8757151164,-1.475400953,-0.262103852,1,601
11.679514132,-1.096553436,-1.921793334,1,602
8.3257014403,-0.973990778,-1.543021576,1,603
12.036591237,-1.013734762,-1.334166849,1,604
7.8669231284,-1.242860836,0.3097862733,1,605
0.0,-0.384739237,-0.073939725,1,606
3.6493686592,0.1444077622,-0.643046757,1,607
0.9447688151,-1.051052265,0.3774272976,1,608
1.6271457985,-1.173913187,2.013924371,1,609
0.0,-0.473862192,-0.013315717,1,610
0.0,-0.142165559,-0.142202245,1,611
2.4497195071,0.0784642951,-0.28775042,1,612
0.0,-0.037373716,-0.165696963,1,613
0.0,0.0591068108,-0.359549917,1,614
0.0,-0.605941065,-0.136511566,1,615
0.0,-0.73116527,0.1545733185,1,616
1.8634813559,-0.903100701,0.7605661818,1,617
1.7661096798,-1.336663357,1.6912487316,1,618
1.3997721171,-1.24784001,1.4839368935,1,619
0.0,-1.146692691,1.5827136889,1,620
1.775899271,-1.323359055,1.7735828605,1,621
0.0,0.1535681891,-0.425589607,1,622
2.0531140608,-0.909115934,0.4268032383,1,623
1.3893520062,-0.77554665,0.1121268582,1,624
0.0,-0.853121266,-2.662830912,1,625
0.0,0.8750148933,-1.112111617,1,626
0.0,-0.652374248,-2.670083714,1,627
0.0,-0.08635687,-2.212372682,1,628
2.0181227422,-0.064322895,-0.640193692,1,629
0.0,0.2810168009,-0.832587503,1,630
2.7833299411,-1.245002453,1.6369370369,1,631
2.9180189861,-0.975945188,2.6208833805,1,632
0.0,-1.339041398,0.123113841,1,633
6.2994907803,-1.097495128,2.5720011035,1,634
1.6589525374,-1.49109019,0.9801641713,1,635
2.2752352024,-1.084256661,0.4371014308,1,636
2.8027102208,-1.445733776,0.8119819588,1,637
1.2562024998,-1.139936752,1.6952503135,1,638
2.2245951237,-1.135313455,0.4428494826,1,639
0.0,-0.744364629,-2.196504596,1,640
0.0,-0.583688843,-0.228549779,1,641
1.6281805489,0.037863095,1.6896027899,1,642
1.5810139604,-1.171529065,2.6897427265,1,643
4.4334347482,-1.479441338,0.3405136753,1,644
0.0,-0.385812937,0.0151473368,1,645
2.2578205258,-1.058913846,1.0504848742,1,646
1.125302425,-1.316669047,1.3263254351,1,647
1.262023933,-1.12397322,2.7099795644,1,648
0.8527657325,-0.366049835,2.0083056736,1,649
2.7075812274,-1.142076032,1.1077652804,1,650
2.3584820084,-0.871822896,1.6101895376,1,651
0.8929847121,-1.20252131,0.3883343727,1,652
5.7042469332,-0.899361783,3.514891286,1,653
3.5735252827,-0.956345419,0.8809282037,1,654
0.0,-0.605735688,-1.024721539,1,655
0.943672206,-1.250993807,0.7388823685,1,656
0.0,-1.18322239,-0.603044801,1,657
0.9183242419,-1.280499446,0.9943124741,1,658
0.0,-0.750315599,-0.561277921,1,659
1.5239209877,-0.899797546,1.0784517094,1,660
0.9850275808,-0.891432355,0.5192766931,1,661
0.0,-0.298678643,-0.813341705,1,662
0.886666312,-0.681682322,0.3694939518,1,663
2.0276983596,-0.859278892,0.5957534905,1,664
4.4539461963,-1.291942964,-1.182186549,1,665
1.1836280567,-1.102800028,0.4022222632,1,666
0.0,-1.087283064,0.4460370392,1,667
3.1523863565,-1.363165765,0.6923413788,1,668
5.9154096421,0.1629911475,-0.86423921,1,669
2.6053639847,-1.357042009,1.9201751598,1,670
2.8246193825,-0.435134024,0.1524361031,1,671
3.6100214195,-1.101271555,0.9464549294,1,672
0.0,-0.399798458,0.0034406576,1,673
1.2876973396,-0.59991992,0.2269142451,1,674
0.0,-0.333006439,-0.347147711,1,675
8.0016643462,-0.959529125,0.0557578259,1,676
0.0,-0.134181155,-0.177415388,1,677
0.0,-0.253267939,-0.052716805,1,678
0.0,0.1106687302,-0.443842981,1,679
1.7703501753,-1.256654238,0.9431257476,1,680
3.0371912056,-1.250591397,1.8127284142,1,681
0.2613989549,-1.077195752,1.3971597274,1,682
0.0,-1.062482138,0.4866660886,1,683
1.3127494224,-1.025328169,0.318800808,1,684
0.0,-1.078615668,0.3559626028,1,685
0.0,-1.119381871,0.2070791605,1,686
2.8600846585,-1.281923397,0.6731916361,1,687
0.0,0.2454823526,-0.49403127,1,688
0.0,-0.252225597,-0.186725295,1,689
0.9803921569,-1.115095696,1.237588005,1,690
1.6512685871,-0.948403413,0.5875363845,1,691
0.0,-0.588256434,0.1502528972,1,692
0.0,-0.650261964,0.4939301325,1,693
6.7439978419,-1.221363121,-0.458570716,1,694
1.057932377,-1.136188975,0.4890635005,1,695
3.3109393436,-1.43070756,1.3428255889,1,696
0.0,-0.549009882,-0.368939579,1,697
1.2489000073,-0.212581261,2.0799083447,1,698
0.0,-0.277299192,-0.668045851,1,699
4.852154842,-1.075198597,2.4082796269,1,700
0.0,0.3733447319,-0.990429661,1,701
0.0,0.4234662373,-0.83531679,1,702
1.1699601044,-0.994969987,-0.213585581,1,703
0.0,-0.237857002,-0.589629308,1,704
0.0,-0.922756317,-0.892998203,1,705
0.0,-1.625196377,-0.862883104,1,706
1.4247449707,-0.479483442,0.6366741382,1,707
0.0,-1.705326082,-1.508507143,1,708
24.040112645,-1.531349582,-1.127788391,1,709
0.9477997241,-1.248468881,2.9744380082,1,710
1.3535004906,-1.143869365,0.7497535969,1,711
2.012063293,-1.237401043,2.6497401959,1,712
2.1786967036,-1.360112913,1.2529322946,1,713
0.0,-0.486770119,-0.084835356,1,714
0.9746374958,-1.391543432,1.9181276424,1,715
0.0,-0.782865498,-0.678213802,1,716
1.2463621804,-0.8006811,0.8428938935,1,717
1.8103545036,-1.079654258,1.1466761545,1,718
0.0,-1.128558702,0.2428304953,1,719
0.0,-0.728514236,-0.015711231,1,720
0.7043344744,-1.038311438,0.7390625263,1,721
1.5791256812,-1.234435174,1.8658430668,1,722
1.531041874,-1.520637195,1.0422296382,1,723
0.0,-1.08076433,-1.354712601,1,724
0.0,-0.980008331,0.8526356197,1,725
1.2264822037,-0.448087969,0.8723261536,1,726
0.8424528858,-0.864804897,0.5293393255,1,727
0.5618671971,-1.121328106,0.8782987471,1,728
5.9552167699,-0.963382321,-0.001901181,1,729
0.0,-0.481062081,-0.436811592,1,730
2.8980467165,-0.462827083,-0.291262233,1,731
0.0,-1.014896814,-1.317911864,1,732
2.4593107044,-1.026409404,2.7289482492,1,733
0.0,-1.563402796,0.6712614245,1,734
3.9236788413,-1.135214305,0.2148729164,1,735
4.9030423378,-1.283492566,-0.990106369,1,736
1.9205285295,-0.297535497,1.3810695879,1,737
0.0,-0.751993749,0.0487696494,1,738
2.0353748143,-1.121371159,1.2618560139,1,739
1.257482018,-0.801786935,1.0437477158,1,740
0.0,-0.428652447,-0.22262967,1,741
0.0,-0.958730853,0.3971769255,1,742
1.2417886724,-1.099199563,0.8131290905,1,743
0.0,-0.356712373,-0.220873664,1,744
1.176567482,-0.722458121,0.3498862842,1,745
0.0,-0.270592607,-0.121290667,1,746
0.0,0.1238555251,-0.636027159,1,747
4.054163626,0.0020192326,-0.564045381,1,748
0.722658226,-0.97079568,0.7635634187,1,749
2.1073039154,-0.729355901,-0.063487101,1,750
0.0,-0.010957917,-0.165193176,1,751
0.0,-0.526706272,0.0413145647,1,752
0.0,-0.745800429,-0.596523317,1,753
0.0,-0.044906217,-0.348318095,1,754
0.0,-0.02363414,-0.382392701,1,755
1.0294420424,-1.810999958,1.15920783,1,756
1.0879025239,-1.069276549,0.8073019624,1,757
0.0,-0.616061999,-0.158062177,1,758
1.2997478489,-0.740011879,0.4191381113,1,759
1.2605015536,-0.713961445,0.895619465,1,760
5.2138800142,-0.949604142,2.230952168,1,761
1.1803065846,-1.077176266,1.5166050008,1,762
1.0680269057,-1.53951483,3.1666572417,1,763
0.0,-0.80265859,0.3599133003,1,764
1.5817779184,-1.042939344,1.0723414648,1,765
0.0,-1.352550525,-0.92271856,1,766
1.6563463548,-1.553760171,2.0823818154,1,767
0.0,-1.075682527,0.7613061434,1,768
0.0,-0.447377694,-0.517161006,1,769
1.5441392196,-0.573193741,0.1026221343,1,770
0.0,-0.696358578,-0.055722807,1,771
0.8597491252,-1.146832154,0.6396144579,1,772
3.0670142616,-1.037872002,0.5080844931,1,773
0.0,0.0185982912,-0.274452574,1,774
2.3614474385,-1.210392528,1.4750658974,1,775
1.2705188799,-0.422029075,0.0596884474,1,776
0.0,-0.587858212,-0.182926671,1,777
0.0,-0.453349122,-0.269955191,1,778
1.8644368003,-0.779393552,0.4955407486,1,779
0.0,-1.043495935,0.5626238633,1,780
0.0,-0.633393735,0.1924282731,1,781
3.5087719298,-0.911771593,0.6618597023,1,782
0.0,-0.732566872,-0.064737346,1,783
4.7207666525,-1.456283379,-1.510456778,1,784
1.8430461867,-0.676646678,0.3479812256,1,785
0.0,-1.543566637,-2.215937086,1,786
0.0,-0.828804123,-1.335383977,1,787
1.6418743638,-0.992999409,-0.363590214,1,788
15.7158573,-0.962507544,-1.157841901,1,789
5.6497175141,-0.623988445,-1.404287887,1,790
2.4995469571,-0.792295066,0.2595698417,1,791
0.0,-2.051994124,-2.248024209,1,792
2.8505255657,-1.058113123,0.801448044,1,793
21.28565347,-0.740155693,-2.73399161,1,794
0.0,-0.371215419,-3.184144476,1,795
5.0950654291,-1.229533428,1.4448937974,1,796
2.2075932377,-1.085497343,1.0585490487,1,797
0.0,-1.003739074,0.423144289,1,798
1.5397881252,-0.850157173,0.2037993123,1,799
2.7423153957,-1.212450528,2.2142643749,1,800
3.1738642856,-1.078560847,1.7324018287,1,801
1.1584877432,-1.133455366,1.9555558533,1,802
0.0,-1.134791457,-2.204016139,1,803
1.3485371262,-0.212092228,1.5846527849,1,804
0.0,-1.055539313,0.3601760357,1,805
0.0,-0.946071466,0.2222413749,1,806
0.0,-1.066887465,0.2114133804,1,807
1.2460593373,-1.013571975,1.3453410871,1,808
0.8143786698,-1.017949113,0.688949574,1,809
1.6912747138,-0.837789113,0.0614730075,1,810
1.8275092354,-1.318036227,2.2082622047,1,811
3.2146795125,-0.957508181,1.412135715,1,812
0.4422860883,-0.510487153,0.9242103659,1,813
0.0,-0.175637231,-0.460083067,1,814
1.5855650161,-0.236338489,0.0859898064,1,815
0.0,0.3898932817,-0.462254256,1,816
0.0,0.6549330592,-0.672043849,1,817
1.4100709317,-1.719921939,3.4888392793,1,818
0.0,-0.184076824,-0.536159921,1,819
0.0,0.1907348688,-0.473707484,1,820
0.0,0.4507436441,-0.44491278,1,821
0.0,0.3766756116,-0.502446602,1,822
4.8725292216,-0.552238602,3.4997690207,1,823
0.0,0.3534341671,-0.116654642,1,824
0.0,-0.774839091,0.4177938477,1,825
0.0,-1.110380721,-1.107380654,1,826
1.7717816392,-1.24927724,1.922324485,1,827
0.0,-0.713786127,0.7379246516,1,828
0.0,-0.71023789,-1.367809022,1,829
2.8381150113,-0.726705826,3.5307194257,1,830
2.2620851901,-0.732939537,0.6654611297,1,831
2.2497440916,-0.515829466,0.3983943399,1,832
0.0,-0.190788755,-0.151551696,1,833
0.7324848229,-1.248796004,2.076577628,1,834
0.0,-1.128863402,0.8893821784,1,835
1.9996480619,-1.412637264,2.5696217639,1,836
1.5896292587,-0.925107606,0.8856081003,1,837
1.8529713554,-1.474248333,1.7654579765,1,838
0.0,-0.788815783,0.0421425645,1,839
1.0021144615,-1.534638526,1.2224944896,1,840
0.971321726,-0.778240796,1.5399544691,1,841
0.0,-0.602341115,-0.260813272,1,842
0.0,-0.677516567,-1.19950523,1,843
1.6896030278,-0.11157256,0.3959332962,1,844
2.6236002683,-0.567250764,1.7508596229,1,845
1.2559782914,-1.297142226,3.1119672108,1,846
0.0,-0.899745297,0.4809686101,1,847
0.0,-0.923319956,0.1888714596,1,848
0.7945209833,-0.767761041,0.450018813,1,849
0.0,-1.097990109,0.1217477627,1,850
2.767583844,-1.13289838,0.9960419882,1,851
0.0,-0.156066451,-0.338423214,1,852
1.1516491616,-0.858134964,0.3163402221,1,853
3.823945547,-0.283183045,-0.616823259,1,854
7.0733863837,-0.171824278,-0.560627995,1,855
0.0,-0.478692513,-0.018749182,1,856
0.0,-0.375205479,-1.863743964,1,857
0.0,-0.429692195,-1.314044935,1,858
0.0,-0.074357398,-1.341947596,1,859
0.0,-0.585204299,-1.51539255,1,860
0.0,-1.130079614,0.6055014034,1,861
0.0,-0.516353692,-0.797361351,1,862
0.0,-1.156684301,-1.254657958,1,863
3.4013605442,-0.542814102,-0.510138721,1,864
2.6626581558,-1.151210099,1.9114976785,1,865
1.6069769266,-0.970302766,2.0432769958,1,866
2.7426638348,-0.825092026,3.3444514272,1,867
1.3202888792,-1.101221115,1.1600470063,1,868
3.0877062974,-0.294351411,0.1868002718,1,869
2.2700960251,-0.844636772,1.9142493432,1,870
2.1704497606,-1.071456019,1.0667915698,1,871
0.0,-0.399122093,0.0692615268,1,872
1.1522861357,-0.579290386,0.3038536226,1,873
3.7619441727,-0.725760062,0.2573083575,1,874
1.6828642349,-1.394676863,1.218684208,1,875
0.8642099339,-1.607378257,2.1164120762,1,876
3.8204393505,0.142709933,-0.575042278,1,877
0.0,0.4820162846,-0.757250874,1,878
0.0,0.8113751821,-0.824256409,1,879
1.9207601908,-1.48253513,2.6134665162,1,880
2.3521268267,-0.988842769,1.3770541573,1,881
4.5069406887,-1.113108254,0.2155730553,1,882
4.7625851312,0.7276167876,-0.753627842,1,883
3.6180759072,0.1507570333,-0.561071571,1,884
1.4767558627,-0.809498069,0.2535504548,1,885
0.6231053702,-1.235340441,0.8874661416,1,886
0.0,0.2317914313,-0.04178845,1,887
5.7971014493,0.545265011,-0.860956965,1,888
1.4386626192,-1.198676985,1.2186242116,1,889
0.0,0.6640596856,-0.476167899,1,890
0.3740191348,-1.214385007,1.2265824699,1,891
0.0,0.3623067267,-0.970325821,1,892
0.8589294304,-1.042535129,0.5627514072,1,893
3.6634062351,0.1807263624,-0.461511759,1,894
2.201358238,-1.208310902,1.3518847957,1,895
0.0,-0.796117624,0.5279957607,1,896
0.0,-0.329597548,0.1114224413,1,897
0.0,0.2928293076,-0.727783015,1,898
3.1458411979,-0.833135826,-0.208106214,1,899
0.0,-0.713717662,0.2227017935,1,900
2.7726945045,-0.849196448,1.0831898398,1,901
0.0,-0.941304131,-0.481348685,1,902
0.9924770242,-1.062459111,0.5418308097,1,903
1.8410188198,-0.795579624,1.7300795235,1,904
0.0,-1.125124457,-1.716908967,1,905
3.1032770606,-0.868227086,0.3993762607,1,906
1.3172627281,-1.067859837,-0.363322044,1,907
2.5916987888,-0.942203987,2.2663950093,1,908
11.474469306,-1.319389354,-0.913690556,1,909
1.8463640476,-1.005613911,0.5640275946,1,910
1.6128553604,-1.428369814,2.5887489953,1,911
2.1939928476,-0.56945836,-0.169080994,1,912
0.0,-0.990213073,0.4748150895,1,913
0.0,-0.393403087,-1.092430312,1,914
0.0,-0.674291498,-1.342491738,1,915
1.8523663981,-0.551710601,0.065111711,1,916
2.2523198895,-0.85975032,2.3443525538,1,917
2.1022536159,-0.854165583,0.1153184816,1,918
2.5169389995,-1.038343157,1.2939365288,1,919
4.6072333564,-1.207106945,0.9556403353,1,920
2.3843775582,-1.089369463,1.5273630078,1,921
3.6056175521,-1.07001613,1.474635401,1,922
3.790894272,0.4834949221,-0.556546219,1,923
7.5904208888,0.6518137512,-0.658395436,1,924
3.5639188852,-0.743397653,0.098542985,1,925
1.4616036715,-0.837369702,0.6427176664,1,926
0.0,0.1667409577,-0.58624323,1,927
0.0,-0.152119417,-0.398682757,1,928
4.9738870928,0.0875657013,0.0283925422,1,929
0.0,-0.132291735,-1.472816673,1,930
0.0,0.1647691507,-0.985061526,1,931
0.0,0.2388625369,-0.880404073,1,932
0.0,-0.311743231,-0.66791737,1,933
0.0,-0.496010567,-1.15039924,1,934
0.0,-0.270504798,-1.025766926,1,935
0.0,-0.030911777,-0.793196064,1,936
0.0,-0.94870004,-0.38988719,1,937
0.9904128041,-0.884365157,0.398027801,1,938
1.5704380737,-0.324700436,0.4077153683,1,939
0.801179336,-1.30245318,1.4511414353,1,940
2.3446109118,-0.802568114,0.3739102978,1,941
1.0777449265,-1.144378391,1.8876584093,1,942
0.0,0.7243470005,-0.799951914,1,943
0.7560979298,-0.859189898,1.0766343036,1,944
2.2281639929,-0.938810065,-0.107415104,1,945
0.0,-0.729882507,0.0342647514,1,946
0.8607703895,-0.178934436,0.8508370445,1,947
3.8112661026,0.0219409105,-0.520251139,1,948
0.7387543125,-1.118367007,1.1271774853,1,949
4.4872226336,-0.738232698,0.4273708241,1,950
0.0,0.2463193669,-0.618975436,1,951
2.3975640749,-0.042370259,-0.243405005,1,952
0.0,0.6551244134,-0.898772521,1,953
0.0,0.3444464403,-0.262320523,1,954
0.4489095986,-1.133750233,0.9465007856,1,955
0.0,-0.078531867,-0.398302334,1,956
3.0071665527,-1.107632273,1.7469565302,1,957
1.661184757,-1.180731547,0.6855348925,1,958
1.2587271751,-1.175530009,1.7813436957,1,959
1.0387775666,-0.899690373,0.4316451534,1,960
6.4724919094,-1.319074305,-1.625589812,1,961
0.8640279254,-0.413270161,0.5601273027,1,962
1.4605576409,-0.61221225,0.8348201063,1,963
2.2862054933,-1.193731565,1.1421479431,1,964
0.9741319267,-0.46337022,1.5572212832,1,965
0.0,-0.925562117,0.3726986989,1,966
2.3756601737,-1.262964744,1.7710337604,1,967
0.0,-0.585566428,0.1970425911,1,968
3.6043829296,-0.534380482,-0.363266009,1,969
2.7822824255,-0.57553949,1.156858188,1,970
3.3875025791,-0.897242449,1.2907133112,1,971
0.0,-0.162570102,-0.372549132,1,972
1.6843736446,-0.742972718,1.0355044305,1,973
2.4381323906,-0.84764372,0.7469768362,1,974
3.5080333965,0.7499487711,-0.545863812,1,975
2.8308065944,-0.941141347,2.7765392016,1,976
2.7557970159,-0.013495626,1.5601639597,1,977
6.8580529522,-0.148998053,4.1010868566,1,978
0.0,0.0707697191,-0.34012236,1,979
2.2926840452,-0.31104375,-0.073032861,1,980
0.0,-1.422491922,-1.473466329,1,981
1.2600488899,-0.832510549,0.3128370445,1,982
0.0,0.5433395207,-0.664620374,1,983
2.7738481596,-0.933690626,-0.940844101,1,984
3.4083859929,-0.980235964,0.8392298398,1,985
2.5687460666,-0.934312483,0.7909590929,1,986
1.6270333397,-1.253547315,2.9834759015,1,987
1.4093598406,-1.093058619,1.3953837585,1,988
0.0,0.264528144,-0.659070961,1,989
8.0940528946,0.3077415139,-0.24739778,1,990
3.0432136336,-0.979142209,1.6023592391,1,991
1.9823570225,0.2733506794,-0.13873164,1,992
0.8762475575,-0.901189691,0.7396446751,1,993
2.536525974,-0.283541342,0.5456857574,1,994
3.6017054075,-0.992386021,1.1558282102,1,995
0.0,-0.599613655,-1.728853923,1,996
0.0,-0.962068807,-1.381397226,1,997
0.0,-0.222953522,-0.829603265,1,998
0.0,-0.230210179,-0.773894755,1,999
6.3143272084,-0.455004067,-1.224519064,1,1000
0.0,-0.426453966,-1.296353051,1,1001
0.0,-0.413243577,-1.092036642,1,1002
0.0,0.1761487984,-0.608371241,1,1003
0.0,-0.18042388,-0.411646262,1,1004
3.9170371531,-1.084915569,0.1235868699,1,1005
0.0,0.0266119305,-0.86000462,1,1006
0.0,0.2278402799,-0.924214313,1,1007
0.0,0.4324427868,-0.609509015,1,1008
2.493848507,-1.758761071,1.1439986559,1,1009
0.0,0.1984296479,-0.388587143,1,1010
0.0,-0.026271781,-0.317674945,1,1011
0.0,0.0874443916,-0.298370161,1,1012
1.6155020173,-1.039871118,2.653979458,1,1013
1.5922951114,-0.91941148,1.4166857219,1,1014
2.1135840044,0.2517672448,-0.133115394,1,1015
0.0,-0.184279469,-0.126398068,1,1016
0.0,0.2606373601,-0.542218083,1,1017
0.0,-1.17546215,0.4636714978,1,1018
3.3873043832,-0.368472055,0.4175998296,1,1019
0.0,0.0723197877,-0.314289874,1,1020
7.1677702644,-0.933131306,2.8951175196,1,1021
4.1724037218,-0.965508977,0.9659571661,1,1022
0.0,-1.421217598,0.6866299266,1,1023
0.0,-0.836322936,-2.119349235,1,1024
0.0,-0.499614793,0.3956716679,1,1025
3.6680073866,-1.081248505,2.630895805,1,1026
3.0771124377,-1.043272993,0.5006618408,1,1027
0.0,-1.811195398,-1.751763451,1,1028
14.254151522,-1.023728759,-1.471591533,1,1029
1.3069845253,-1.61173469,1.348155362,1,1030
0.0,-0.276042514,0.0849571824,1,1031
0.0,-0.874784854,0.1010145251,1,1032
2.7192722239,-1.146518042,1.6912194514,1,1033
4.5573450731,-0.506845886,0.4978744947,1,1034
0.0,-0.922017971,0.2480454519,1,1035
0.0,0.1639874382,-0.106328102,1,1036
1.7610222382,-1.325608436,1.3373226982,1,1037
3.2438043337,0.1274087359,-0.082148767,1,1038
11.934598401,-1.043400898,-1.36986161,1,1039
4.2283848221,-0.985395233,2.2292921332,1,1040
0.0,-0.651507273,0.4304698789,1,1041
5.8879161561,-0.805229883,1.3126625285,1,1042
0.0,-1.288636485,-0.259861381,1,1043
3.0157724901,-0.198515498,-0.788448722,1,1044
1.8593408637,-0.675119374,0.5174822136,1,1045
7.6940676713,-0.789123936,3.2390857694,1,1046
1.9329274186,-0.845504768,-0.378418864,1,1047
0.0,-0.826233668,-0.097632666,1,1048
5.2271182897,-0.057643587,-0.575767948,1,1049
0.0,-0.37684862,0.1550649975,1,1050
4.0893105422,-0.905897376,0.5173019693,1,1051
0.0,0.4231063206,-0.509664352,1,1052
3.9742694441,-0.818739324,1.0122600105,1,1053
0.0,-1.337450727,-1.844514704,1,1054
0.0,-0.257705449,-0.217559851,1,1055
0.0,0.0196793791,-0.291296104,1,1056
10.852460795,-1.113721827,-1.322122266,1,1057
0.0,-0.62675072,-0.427671387,1,1058
1.1755094364,-1.543521012,1.2446256178,1,1059
4.3510691198,-0.15420966,1.6388832466,1,1060
1.8271047333,-0.697130662,1.2740767205,1,1061
0.7920572499,-0.52400984,1.2359719026,1,1062
6.1973227566,-0.803565216,0.8658465552,1,1063
0.0,0.3087766491,-0.008407433,1,1064
1.3034071062,-0.957619702,1.1447379126,1,1065
1.7980113994,-0.234811108,0.9703831572,1,1066
0.0,0.4375012438,0.2217046869,1,1067
4.4204477282,-0.794133415,0.8531958603,1,1068
1.6922947788,-1.59790959,2.487066889,1,1069
3.4458400096,-0.359435057,0.1554806726,1,1070
3.2438945271,-0.613507217,0.9624640367,1,1071
1.3454423142,-0.437582394,0.3081638815,1,1072
7.8616352201,0.7072308889,-0.420984167,1,1073
0.9777178111,-0.928186639,0.5525760651,1,1074
0.0,-0.544738192,-1.674425799,1,1075
7.9592486469,0.1066717721,-0.339189006,1,1076
1.5554518588,-0.777595861,0.6562019163,1,1077
8.2528678716,-0.140933399,-0.615009536,1,1078
3.118762475,0.481215647,-0.514371171,1,1079
2.8485159232,-0.250580521,0.042518147,1,1080
0.0,-0.478561524,0.1365109602,1,1081
0.0,-0.496154487,-0.304401803,1,1082
1.595048968,-0.56797292,0.1591343463,1,1083
0.0,-0.072200922,-0.535531435,1,1084
1.4911574364,-0.256944932,0.300096787,1,1085
0.0,-0.568460643,0.7195321258,1,1086
2.0925864892,-0.418112089,1.1307644211,1,1087
1.525413387,-1.430391899,0.8347320458,1,1088
1.9680196802,-1.045061572,0.5501528765,1,1089
6.8913238233,-0.89349546,0.3928414653,1,1090
0.0,0.0335332942,-2.461181511,1,1091
4.9322797984,-0.475554909,0.6346553411,1,1092
2.4072602971,0.2625660518,-0.328210357,1,1093
2.4587090548,-0.687243795,1.4427235029,1,1094
6.056751764,0.1613744492,0.1561668346,1,1095
1.377012159,-0.540559947,0.3278807745,1,1096
0.0,0.2451264523,-0.232565555,1,1097
0.0,0.1642000343,-0.175013124,1,1098
4.0581739232,-1.408490473,1.0609826846,1,1099
2.1767231275,-1.200206226,1.8688482927,1,1100
7.2537356739,-0.403739251,-0.536077796,1,1101
4.4438519309,-0.548468295,0.4529082479,1,1102
0.0,-0.743497878,-1.252441199,1,1103
0.0,-0.896206151,-1.034778633,1,1104
0.0,-0.966053809,-0.965102636,1,1105
0.0,-0.355602615,-1.324216652,1,1106
0.0,-0.340979192,-0.510118979,1,1107
3.7435657464,-0.658587332,1.3669138784,1,1108
6.2774639046,-0.479886081,-1.522666768,1,1109
0.0,-0.047851435,-1.686604876,1,1110
